,Unnamed: 0,ID,tipo_declaracion,ID_video,duracion_video_seg,transcripcion_video,estado_verificado,estado_bloqueo_autor,vistas_video,likes_video,compartido_video,descargas_video,comentarios_video,largo_de_texto
6531,6531,6532,1,1923405854,50,a colleague learned  from the news a claim that people don’t sneeze in their sleep,0,1,609286.0,225795.0,57423.0,812.0,211.0,1
6532,6532,6533,1,8596281516,56,"a colleague learned  from the news a claim that at birth, baby pandas are smaller than mice",0,1,786989.0,460962.0,130583.0,944.0,10.0,1
6533,6533,6534,1,4839895797,31,a colleague learned  from the news a claim that ancient egyptians slept on pillows made of stone,0,1,272002.0,72154.0,17605.0,777.0,503.0,1
6534,6534,6535,1,4509798451,27,"a colleague learned  from the news a claim that the canary islands are named after types of dogs, not birds",0,1,604401.0,377021.0,41704.0,4152.0,1174.0,1
6535,6535,6536,1,2704914610,26,a colleague learned  from the news a claim that the red-billed quelea is the most common bird on earth,0,1,365596.0,73960.0,28314.0,764.0,486.0,1
6536,6536,6537,1,1904246538,23,a colleague learned  from the news a claim that our sense of smell and taste decreases by 20%-50% during airplane flights,0,1,185218.0,51202.0,9064.0,1124.0,681.0,1
6537,6537,6538,1,3495492452,59,a colleague learned  from the news a claim that the french scrabble world champion winner doesn’t speak french,0,2,247957.0,127384.0,3043.0,665.0,303.0,1
6538,6538,6539,1,5448229802,10,a colleague learned  from the news a claim that jobs in the field of agriculture are the most prevalent types of jobs in the world,0,3,430290.0,234979.0,28415.0,3387.0,1652.0,1
6539,6539,6540,1,4228060856,21,a colleague learned  from the news a claim that the eye of an ostrich is bigger than its brain,0,1,699917.0,8122.0,1240.0,156.0,95.0,1
6540,6540,6541,1,3137683315,55,a colleague learned  from the news a claim that smelling green apples help with weight loss,0,1,964578.0,54683.0,20529.0,177.0,8.0,1
6541,6541,6542,1,8156668330,22,a colleague learned  from the news a claim that driving south from detroit will lead to canada,0,1,192636.0,126546.0,17796.0,1887.0,209.0,1
6542,6542,6543,1,5617664155,24,a colleague learned  from the news a claim that triskaidekaphobia is the fear of the number 13,0,1,724314.0,97940.0,36291.0,1525.0,561.0,1
6543,6543,6544,1,3987178882,11,a colleague learned  from the news a claim that bananas get their curved shape by growing towards the sun,0,2,100943.0,29067.0,3588.0,349.0,172.0,1
6544,6544,6545,1,6530434634,9,a colleague learned  from the news a claim that frigate birds can sleep while flying,0,1,78086.0,35655.0,13509.0,445.0,293.0,1
6545,6545,6546,1,1466433192,26,a colleague learned  from the news a claim that ravens are always aware when someone is watching them,0,3,398577.0,258986.0,33103.0,564.0,23.0,1
6546,6546,6547,1,3716574905,42,a colleague learned  from the news a claim that 12 plants and 5 animals make up 75% of diets around the world,0,1,55589.0,8632.0,3327.0,14.0,3.0,1
6547,6547,6548,1,7204608542,49,a colleague learned  from the news a claim that the queens in ant colonies live for around 30 years,0,3,532912.0,351151.0,135327.0,409.0,220.0,1
6548,6548,6549,1,5134100885,35,a colleague learned  from the news a claim that the moon is moving away from the earth,0,1,427653.0,6070.0,2396.0,47.0,13.0,1
6549,6549,6550,1,8869228211,12,a colleague learned  from the media that microbes from the sahara desert help feed the amazon rainforest,0,1,355072.0,38191.0,114.0,331.0,149.0,1
6550,6550,6551,1,1864810223,51,a colleague learned  from the media that earth days are getting longer over time due to orbital expansion,0,1,772883.0,486481.0,49850.0,7064.0,4006.0,1
6551,6551,6552,1,3878279016,26,a colleague learned  from the media that the largest rock on earth is in australia,0,1,315019.0,124190.0,46952.0,648.0,321.0,1
6552,6552,6553,1,9179409636,6,a colleague learned  from the media that it snows in the sahara desert,0,2,447820.0,45909.0,14986.0,117.0,73.0,1
6553,6553,6554,1,6048840414,17,a colleague learned  from the media that 20% of the world's oxygen is produced in the amazon jungles,0,1,67696.0,19271.0,1251.0,130.0,45.0,1
6554,6554,6555,1,8270703667,15,a colleague learned  from the media that the average car contains over 30000 unique parts,0,3,12671.0,1204.0,106.0,1.0,0.0,1
6555,6555,6556,1,2383197121,29,a colleague learned  from the media that elvis presley has sold more records than the music band the beatles,0,2,37896.0,23731.0,6023.0,425.0,196.0,1
6556,6556,6557,1,6395728148,60,"a colleague learned  from the media that the most recorded song in history is ""summertime"" written by george gershwin and dorothy heyward",0,1,248755.0,53707.0,15230.0,1167.0,690.0,1
6557,6557,6558,1,3710942230,38,"a colleague learned  from the media that the best selling single of all time is ""white christmas"" by bing crosby",0,3,953724.0,212376.0,39940.0,1476.0,356.0,1
6558,6558,6559,1,4927249890,47,a colleague learned  from the media that over 60% of the world's population has access to the internet,0,1,307421.0,121963.0,28454.0,78.0,2.0,1
6559,6559,6560,1,7006499229,44,a colleague learned  from the media that about half of the world's population can access the web via a mobile device,0,1,381256.0,176875.0,56228.0,3839.0,166.0,1
6560,6560,6561,1,8487409695,31,a colleague learned  from the media that the longest commercial flight in history took around 30 hours,0,1,739951.0,108018.0,1950.0,141.0,43.0,1
6561,6561,6562,1,7113724414,26,"a colleague learned  from the media that shanghai, china has the world's longest subway system",0,1,609834.0,361372.0,111343.0,2830.0,1869.0,1
6562,6562,6563,1,3054727656,56,a colleague learned  from the media that the first cruise ship set sail in 1900,0,3,495463.0,241022.0,8615.0,3548.0,1634.0,1
6563,6563,6564,1,4338524644,33,a colleague learned  from the media that an octopus has three hearts,0,1,101899.0,36477.0,5150.0,637.0,234.0,1
6564,6564,6565,1,5947308850,10,a colleague learned  from the media that the hummingbird is the only bird that can fly backwards,0,1,257846.0,106830.0,27457.0,266.0,154.0,1
6565,6565,6566,1,4280163295,17,a colleague learned  from the media that the volcano olympus mons on mars is over 3 times taller than mount everest,0,2,861032.0,564160.0,105370.0,5564.0,2760.0,1
6566,6566,6567,1,4108795699,31,a colleague learned  from the media that it snows metal and rains acid on venus,0,2,518844.0,227088.0,26025.0,1547.0,354.0,1
6567,6567,6568,1,7323907486,35,a colleague learned  from the media that sound actually travels in space,0,3,554053.0,106118.0,39056.0,2296.0,421.0,1
6568,6568,6569,1,7677325771,55,"a colleague learned  from the media that about once a year, an asteroid the size of a car enters earth’s atmosphere",0,2,249687.0,91888.0,12396.0,1615.0,990.0,1
6569,6569,6570,1,9632534871,21,a colleague learned  from the media that there are currently 6 spacecrafts on mars,0,2,841409.0,225058.0,68376.0,4800.0,1372.0,1
6570,6570,6571,1,7372710239,32,a colleague learned  from the media that a double rainbow is a mirror image of the first rainbow,0,2,113474.0,6264.0,1449.0,3.0,1.0,1
6571,6571,6572,1,4762377237,33,a colleague learned  from the media that chihuahuas have the largest brain among dogs,0,1,873302.0,548387.0,17412.0,12769.0,7819.0,1
6572,6572,6573,1,5075821179,24,a colleague learned  from the media that a pound of houseflies contains more protein than a pound of beef,0,1,539355.0,263437.0,57701.0,5537.0,39.0,1
6573,6573,6574,1,4799795478,35,a colleague learned  from the media that ancient egyptians slept on pillows made of stone,0,1,254064.0,161444.0,7083.0,2360.0,1564.0,1
6574,6574,6575,1,8178331190,37,a colleague learned  from the media that the microwave oven was an accidental invention,0,1,137593.0,56253.0,8501.0,374.0,96.0,1
6575,6575,6576,1,5669697210,57,a colleague learned  from the media that the red-billed quelea is the most common bird on earth,0,1,326294.0,77761.0,26572.0,1410.0,594.0,1
6576,6576,6577,1,4687868655,6,a colleague learned  from the media that our sense of smell and taste decreases by 20%-50% during airplane flights,0,1,513728.0,194213.0,73410.0,1950.0,1131.0,1
6577,6577,6578,1,6672500031,58,a colleague learned  from the media that an espresso maker has been sent to space,0,1,601377.0,337378.0,77360.0,6232.0,2539.0,1
6578,6578,6579,1,2541881312,57,a colleague learned  from the media that jobs in the field of agriculture are the most prevalent types of jobs in the world,0,1,476188.0,1016.0,225.0,10.0,1.0,1
6579,6579,6580,1,7473573109,32,a colleague learned  from the media that the largest pair of eyes in the world belongs to the giant squid,0,1,411940.0,218103.0,4607.0,5012.0,1005.0,1
6580,6580,6581,1,9566951508,19,a colleague learned  from the media that outerspace partly smells like diesel fuel and barbeque,0,1,345205.0,198806.0,71574.0,2363.0,958.0,1
6581,6581,6582,1,8121723889,42,a colleague learned  from the media that leeches were historically used to predict the weather,0,1,930752.0,537364.0,51486.0,3728.0,1084.0,1
6582,6582,6583,1,3839712491,51,a colleague learned  from the media that the opposite sides of dice will always equal 7,0,1,30380.0,3300.0,466.0,56.0,35.0,1
6583,6583,6584,1,4403982066,20,a colleague learned  from the media that cats can't taste sweet flavors,0,1,14889.0,2885.0,435.0,56.0,19.0,1
6584,6584,6585,1,5190550239,53,a colleague learned  from the media that applying an equal amount of pressure to the total surface area of an egg will prevent it from breaking,0,1,23548.0,3341.0,95.0,30.0,4.0,1
6585,6585,6586,1,2367876093,43,a colleague learned  from the media that the queens in ant colonies live for around 30 years,0,3,543966.0,157000.0,2530.0,2914.0,757.0,1
6586,6586,6587,1,2617473851,57,a colleague learned  from the media that the largest living thing on earth is a tree,0,1,294123.0,19468.0,5079.0,80.0,43.0,1
6587,6587,6588,1,9494066704,30,a colleague learned  from the media that ketchup leaves the bottle at a measured speed of 25 miles per year,0,1,260797.0,10791.0,1221.0,81.0,6.0,1
6588,6588,6589,1,7526865455,52,a colleague learned  from the media that a giant tortoise that was believed to be extinct was found in the galapagos islands,0,1,530988.0,94070.0,13576.0,2327.0,110.0,1
6589,6589,6590,1,8523076956,47,a colleague learned  from the media that redwoods are the tallest trees,0,1,214386.0,90061.0,22251.0,882.0,438.0,1
6590,6590,6591,1,3574944609,15,a colleague learned  from the media a claim that drone deliveries are already happening and will become common by 2025,0,1,429607.0,150301.0,39486.0,3734.0,377.0,1
6591,6591,6592,1,7496982429,13,a colleague learned  from the media a claim that new elements have been discovered outside the periodic table,0,1,786176.0,380426.0,90197.0,4911.0,3141.0,1
6592,6592,6593,1,6073086623,7,a colleague learned  from the media a claim that microbes from the sahara desert help feed the amazon rainforest,0,1,978688.0,110659.0,20970.0,1758.0,535.0,1
6593,6593,6594,1,6423337082,9,a colleague learned  from the media a claim that there are more microorganisms in one teaspoon of soil than people on the planet,0,1,680532.0,371714.0,115041.0,5451.0,682.0,1
6594,6594,6595,1,9136621880,6,a colleague learned  from the media a claim that damascus is the oldest continuously inhabited city in the world,0,1,525772.0,197888.0,15660.0,2423.0,865.0,1
6595,6595,6596,1,5881708919,31,"a colleague learned  from the media a claim that american industrialist andrew carnegie had a net worth of $475 million usd, worth over $300 billion usd today",0,2,788504.0,94968.0,28364.0,2345.0,1092.0,1
6596,6596,6597,1,7327757726,28,a colleague learned  from the media a claim that the number of businesses allowing employees to bring pets to the workplace has grown by 6% worldwide,0,1,887199.0,31924.0,6234.0,748.0,369.0,1
6597,6597,6598,1,7341295371,49,a colleague learned  from the media a claim that more businesses will be owned by women than men by 2045,0,1,568767.0,112067.0,11787.0,2634.0,453.0,1
6598,6598,6599,1,7175350863,26,a colleague learned  from the media a claim that a modern formula 1 racing car can drive upside down in a tunnel at 120mph,0,3,961083.0,543231.0,73305.0,9277.0,5427.0,1
6599,6599,6600,1,4057301715,17,a colleague learned  from the media a claim that windshield wipers were invented in 1905,0,1,580755.0,150991.0,26125.0,2654.0,1405.0,1
6600,6600,6601,1,4344372997,9,a colleague learned  from the media a claim that the car radio was first introduced in 1922,0,2,96348.0,50322.0,3332.0,719.0,293.0,1
6601,6601,6602,1,2785982551,5,a colleague learned  from the media a claim that the earliest playable recording of a person singing was recorded in 1860,0,2,437293.0,165935.0,22240.0,1153.0,614.0,1
6602,6602,6603,1,3995418981,43,"a colleague learned  from the media a claim that the oldest surviving song is around 3,500 years old",0,1,391420.0,73976.0,9110.0,1659.0,472.0,1
6603,6603,6604,1,1781754956,48,"a colleague learned  from the media a claim that the best selling single of all time is ""white christmas"" by bing crosby",0,1,370583.0,38377.0,417.0,664.0,230.0,1
6604,6604,6605,1,3271225192,7,a colleague learned  from the media a claim that it would take a 50 petabyte drive to store every written work ever created,0,3,970206.0,98426.0,8446.0,947.0,468.0,1
6605,6605,6606,1,8204853513,49,a colleague learned  from the media a claim that the most watched summer olympics event for the past 20 years has been gymnastics,0,1,353147.0,173375.0,33773.0,3905.0,211.0,1
6606,6606,6607,1,1491501074,50,"a colleague learned  from the media a claim that at the first modern olympics, winners were awarded silver medals",0,2,898369.0,591750.0,173549.0,13653.0,640.0,1
6607,6607,6608,1,3128670767,54,a colleague learned  from the media a claim that one-third of the world’s airports are located in the u.s.,0,1,630063.0,85414.0,31696.0,1724.0,513.0,1
6608,6608,6609,1,9718650073,54,a colleague learned  from the media a claim that sputnik was the first artificial satellite in space,0,1,678337.0,144463.0,20756.0,2107.0,335.0,1
6609,6609,6610,1,2498985400,29,a colleague learned  from the media a claim that saturn is less dense than water,0,2,248447.0,36770.0,5009.0,906.0,474.0,1
6610,6610,6611,1,5283114683,56,a colleague learned  from the media a claim that the sun takes over one earth month to make a full rotation,0,1,288559.0,30735.0,8249.0,323.0,30.0,1
6611,6611,6612,1,8585140529,53,"a colleague learned  from the media a claim that about once a year, an asteroid the size of a car enters earth’s atmosphere",0,1,739137.0,274092.0,42107.0,5845.0,974.0,1
6612,6612,6613,1,1717818350,11,a colleague learned  from the media a claim that there’s a planet made of diamonds two times the size of earth,0,1,300364.0,112863.0,38593.0,494.0,256.0,1
6613,6613,6614,1,2165864760,26,a colleague learned  from the media a claim that mars has running water,0,3,326849.0,196435.0,33612.0,1106.0,676.0,1
6614,6614,6615,1,2407979733,25,a colleague learned  from the media a claim that evidence from seymour island suggest that penguins were once 6 ft tall,0,1,318878.0,36969.0,3898.0,412.0,129.0,1
6615,6615,6616,1,5701824640,53,a colleague learned  from the media a claim that captive ravens can speak better than parrots,0,3,543794.0,75087.0,26544.0,555.0,211.0,1
6616,6616,6617,1,6266111997,16,a colleague learned  from the media a claim that china owns all of the pandas in the world,0,1,469152.0,114549.0,2119.0,187.0,111.0,1
6617,6617,6618,1,3681997768,38,a colleague learned  from the media a claim that antarctica is the only continent without any reptiles or snakes,0,1,957946.0,153269.0,57298.0,3652.0,54.0,1
6618,6618,6619,1,2718414167,21,a colleague learned  from the media a claim that cats sleep for two-thirds of their lives,0,1,920376.0,498054.0,137272.0,5247.0,2140.0,1
6619,6619,6620,1,3272908528,28,a colleague learned  from the media a claim that ancient egyptians slept on pillows made of stone,0,1,101440.0,39188.0,7729.0,304.0,104.0,1
6620,6620,6621,1,5955824662,8,a colleague learned  from the media a claim that the tallest tower of cupcakes ever made was over 35 feet,0,1,38451.0,10998.0,2943.0,23.0,15.0,1
6621,6621,6622,1,7824753962,11,a colleague learned  from the media a claim that there are more than 24 time zones around the world,0,1,823193.0,340639.0,18013.0,738.0,386.0,1
6622,6622,6623,1,4993508797,36,a colleague learned  from the media a claim that human ears and noses never stop growing,0,1,89573.0,19717.0,5213.0,224.0,3.0,1
6623,6623,6624,1,3684469032,35,a colleague learned  from the media a claim that wild boars wash their food,0,3,156958.0,11985.0,3879.0,237.0,38.0,1
6624,6624,6625,1,3548068713,56,a colleague learned  from the media a claim that it is physically impossible for humans to keep their eyes open while sneezing,0,1,997746.0,315069.0,108175.0,5816.0,1255.0,1
6625,6625,6626,1,8095780952,43,a colleague learned  from the media a claim that playing dance music helps ward off mosquitoes,0,3,549931.0,175587.0,21544.0,774.0,104.0,1
6626,6626,6627,1,3499514076,43,a colleague learned  from the media a claim that a man once set a record by putting on over 260 t-shirts,0,1,186563.0,3619.0,1368.0,56.0,15.0,1
6627,6627,6628,1,7526160234,40,a colleague learned  from the media a claim that mice typically only live for 6 months in the wild,0,1,832615.0,333467.0,45710.0,2028.0,896.0,1
6628,6628,6629,1,9286041921,58,a colleague learned  from the media a claim that applying an equal amount of pressure to the total surface area of an egg will prevent it from breaking,0,1,509341.0,195985.0,19259.0,3459.0,430.0,1
6629,6629,6630,1,5827297713,20,a colleague learned  from the media a claim that the earth holds about 11 quintillion pounds of air,0,1,726128.0,99642.0,19477.0,1844.0,70.0,1
6630,6630,6631,1,7993000810,27,a colleague learned  from the media a claim that the largest living thing on earth is a tree,0,1,857872.0,45211.0,4087.0,813.0,404.0,1
6631,6631,6632,1,1343903446,52,a colleague learned  from the media a claim that you can fit about 400 grapevines in one acre of land,0,1,601168.0,214862.0,18447.0,1324.0,25.0,1
6632,6632,6633,1,4290577584,39,a colleague learned  from the media a claim that there are 366 dimples on a regulation golf ball,0,2,429267.0,101812.0,4228.0,2178.0,792.0,1
6633,6633,6634,1,9273215831,13,a colleague read  online that microbes from the sahara desert help feed the amazon rainforest,0,1,964594.0,26326.0,1869.0,558.0,122.0,1
6634,6634,6635,1,9595554401,37,a colleague read  online that canada has the most lakes in the world,0,3,624413.0,264798.0,21276.0,722.0,48.0,1
6635,6635,6636,1,7100667162,10,a colleague read  online that seventy percent of small businesses are owned and operated by a single person.,0,1,855368.0,511751.0,5552.0,2364.0,801.0,1
6636,6636,6637,1,4163489256,51,a colleague read  online that gross domestic product (gdp) is the best financial indicator of a country's overall trade potential,0,2,180574.0,63275.0,5747.0,259.0,80.0,1
6637,6637,6638,1,3750143866,51,a colleague read  online that the total number of multinational companies investing in green initiatives has increased by 35% since 2020,0,1,641702.0,142825.0,32011.0,2158.0,729.0,1
6638,6638,6639,1,9291072077,26,a colleague read  online that the automotive industry employs about 9.9 million americans,0,1,474120.0,217605.0,81430.0,1542.0,14.0,1
6639,6639,6640,1,4335625296,5,a colleague read  online that violins are constructed from 70 individual wooden pieces,0,3,311486.0,37319.0,9650.0,536.0,158.0,1
6640,6640,6641,1,7101078336,34,"a colleague read  online that the oldest surviving song is around 3,500 years old",0,1,134823.0,21658.0,1077.0,530.0,32.0,1
6641,6641,6642,1,9637122657,14,a colleague read  online that the harmonica is the best selling musical instrument,0,1,43967.0,18254.0,3135.0,362.0,130.0,1
6642,6642,6643,1,3896058297,12,a colleague read  online that singapore has the fastest internet connectivity in the world.,0,3,477935.0,208655.0,32486.0,2131.0,340.0,1
6643,6643,6644,1,3909717889,39,a colleague read  online that 4 of the top 10 highest paid atheletes in the world are players in the american national basketball assocation (nba),0,1,7455.0,2308.0,391.0,10.0,1.0,1
6644,6644,6645,1,8662939340,52,"a colleague read  online that 1920 was the last time the event ""tug-of-war"" was played in the summer olympics",0,1,954254.0,88110.0,5156.0,2069.0,597.0,1
6645,6645,6646,1,5014372248,53,a colleague read  online that badminton is the fastest ball and net sport in the world,0,2,918249.0,582172.0,27897.0,6217.0,1070.0,1
6646,6646,6647,1,2649389242,47,a colleague read  online that the first cricket balls were made of tightly packed sheep wool.,0,1,510720.0,165791.0,32397.0,1587.0,448.0,1
6647,6647,6648,1,2511498567,31,a colleague read  online that dolphins are mammals,0,1,910885.0,350062.0,9299.0,3340.0,1012.0,0
6648,6648,6649,1,7146147567,58,a colleague read  online that an octopus has three hearts,0,2,492048.0,66131.0,9692.0,468.0,285.0,0
6649,6649,6650,1,3500626241,6,a colleague read  online that we only see the same side of the moon,0,2,844925.0,407162.0,50123.0,3996.0,1953.0,1
6650,6650,6651,1,7295421973,39,a colleague read  online that it would take 258 earth days to drive around one of saturn’s rings at a speed of 75 mph,0,1,663474.0,404309.0,47735.0,7471.0,3795.0,1
6651,6651,6652,1,4585936744,23,a colleague read  online that sputnik was the first artificial satellite in space,0,1,999346.0,66574.0,26338.0,508.0,73.0,1
6652,6652,6653,1,8541321255,23,a colleague read  online that the sun takes over one earth month to make a full rotation,0,2,904433.0,240170.0,37889.0,2688.0,1626.0,1
6653,6653,6654,1,8275301629,40,a colleague read  online that neptune’s winds are the fastest in the solar system,0,3,403939.0,50077.0,8737.0,816.0,462.0,1
6654,6654,6655,1,8211582250,9,a colleague read  online that mars has running water,0,3,824799.0,283047.0,70115.0,3584.0,1797.0,0
6655,6655,6656,1,9954142824,50,a colleague read  online that astronauts can grow as much as two inches in space,0,1,202161.0,17922.0,3172.0,340.0,31.0,1
6656,6656,6657,1,3726997599,46,"a colleague read  online that through the seasons, a reindeer’s eyes will change color",0,1,640037.0,232490.0,75483.0,3456.0,1689.0,1
6657,6657,6658,1,5284075358,25,a colleague read  online that bathwater stays warmer for a longer duration with bubbles,0,3,876384.0,187031.0,65033.0,3429.0,2107.0,1
6658,6658,6659,1,8017915240,54,a colleague read  online that a double rainbow is a mirror image of the first rainbow,0,1,210066.0,69654.0,24950.0,236.0,142.0,1
6659,6659,6660,1,5681701004,12,a colleague read  online that take out restaurants have been found in the remains of pompeii,0,1,798284.0,99700.0,6985.0,805.0,95.0,1
6660,6660,6661,1,4620663158,49,a colleague read  online that australia has the most number of venomous snakes worldwide,0,1,796904.0,530677.0,124744.0,2164.0,1438.0,1
6661,6661,6662,1,8150332783,8,a colleague read  online that a pound of houseflies contains more protein than a pound of beef,0,1,82078.0,27930.0,6871.0,239.0,129.0,1
6662,6662,6663,1,4917598765,31,"a colleague read  online that the canary islands are named after types of dogs, not birds",0,3,321993.0,92431.0,9665.0,1681.0,756.0,1
6663,6663,6664,1,8739764714,16,a colleague read  online that sweden has the most islands of any country,0,1,695872.0,260247.0,68967.0,1953.0,780.0,1
6664,6664,6665,1,8349853857,24,a colleague read  online that the red-billed quelea is the most common bird on earth,0,1,178914.0,71205.0,18842.0,1115.0,630.0,1
6665,6665,6666,1,2868944657,37,a colleague read  online that new zealanders have more pets per household than any other country,0,1,990476.0,586651.0,141114.0,14146.0,2057.0,1
6666,6666,6667,1,4951614624,15,"a colleague read  online that one type of parrot, kea parrots, laugh together when they're in a good mood",0,1,954502.0,430059.0,95743.0,1124.0,725.0,1
6667,6667,6668,1,2797411417,15,"a colleague read  online that in japan, its considered good luck when a sumo wrestler makes your baby cry",0,1,492681.0,278394.0,20265.0,6324.0,2371.0,1
6668,6668,6669,1,6789317912,15,a colleague read  online that bubble wrap was originally designed to be used as wallpaper,0,1,29066.0,13881.0,4747.0,133.0,37.0,1
6669,6669,6670,1,5399695371,28,a colleague read  online that q' is the only letter that doesn’t appear in any u.s. state name,0,1,989285.0,419041.0,7092.0,3020.0,905.0,1
6670,6670,6671,1,3308888203,22,"a colleague read  online that blue whales eat 500,000 calories in 1 mouthful on average",0,2,350725.0,220596.0,34787.0,3865.0,572.0,1
6671,6671,6672,1,4505725357,22,a colleague read  online that an espresso maker has been sent to space,0,2,414622.0,272230.0,14717.0,5157.0,2613.0,1
6672,6672,6673,1,5252527821,46,a colleague read  online that the first commercial airplane flight lasted 23 minutes,0,1,55097.0,17001.0,2852.0,46.0,20.0,1
6673,6673,6674,1,7459764721,47,a colleague read  online that it is physically impossible for humans to keep their eyes open while sneezing,0,3,980208.0,561480.0,87656.0,1539.0,898.0,1
6674,6674,6675,1,5741171430,9,a colleague read  online that the eye of an ostrich is bigger than its brain,0,2,562834.0,82255.0,18078.0,1794.0,626.0,1
6675,6675,6676,1,9291068667,15,a colleague read  online that the sound of knuckles cracking is actually gasses that are released when pressure is put on them,0,3,2557.0,664.0,15.0,14.0,2.0,1
6676,6676,6677,1,2184648029,6,a colleague read  online that bananas get their curved shape by growing towards the sun,0,1,834289.0,425792.0,138727.0,10251.0,6086.0,1
6677,6677,6678,1,1804606293,18,a colleague read  online that apple seeds contain cyanide,0,2,57447.0,33745.0,9889.0,120.0,60.0,0
6678,6678,6679,1,8532958721,6,a colleague read  online that frigate birds can sleep while flying,0,1,413066.0,79699.0,20837.0,1941.0,225.0,1
6679,6679,6680,1,9646045351,13,a colleague read  online that baby octopuses are the size of a flea,0,2,895765.0,166093.0,45887.0,134.0,59.0,1
6680,6680,6681,1,2613944118,60,a colleague read  online that the insect population of the world is 1 billion times more than the world population,0,2,123054.0,48665.0,14918.0,936.0,301.0,1
6681,6681,6682,1,5368335582,11,a colleague read  online that the human brain uses 20% of the body's oxygen,0,1,134866.0,80571.0,8473.0,1642.0,945.0,1
6682,6682,6683,1,6654751626,36,a colleague read  online that lightning strikes somewhere on earth about 100 times every second,0,1,152814.0,23475.0,5534.0,283.0,161.0,1
6683,6683,6684,1,2290510987,38,a colleague read  online that there are 366 dimples on a regulation golf ball,0,1,195472.0,30301.0,4419.0,305.0,169.0,1
6684,6684,6685,1,6200589774,15,a colleague read  online that ketchup leaves the bottle at a measured speed of 25 miles per year,0,3,883933.0,352547.0,36457.0,5387.0,2669.0,1
6685,6685,6686,1,9771287450,10,a colleague read  online a claim that we will all fly with individual jetpacks by 2032,0,3,757073.0,4968.0,1258.0,89.0,36.0,1
6686,6686,6687,1,2460793633,32,a colleague read  online a claim that yellowstone national park is home to a supervolcano,0,1,104045.0,36242.0,570.0,458.0,258.0,1
6687,6687,6688,1,8816082964,28,a colleague read  online a claim that bangkok's full name has 163 letters,0,3,631360.0,180752.0,46659.0,1842.0,364.0,1
6688,6688,6689,1,8074610492,16,a colleague read  online a claim that 20% of the world's oxygen is produced in the amazon jungles,0,3,115069.0,18494.0,6460.0,184.0,36.0,1
6689,6689,6690,1,5004849129,33,"a colleague read  online a claim that american industrialist andrew carnegie had a net worth of $475 million usd, worth over $300 billion usd today",0,1,275171.0,109102.0,25211.0,2119.0,1148.0,1
6690,6690,6691,1,9728138108,40,"a colleague read  online a claim that the voyager spacecrafts have carried a recording of chuck berry's ""johnny b. goode"" out of our solar system",0,1,94476.0,56549.0,8067.0,378.0,193.0,1
6691,6691,6692,1,5180283601,49,a colleague read  online a claim that violins are constructed from 70 individual wooden pieces,0,3,252138.0,122520.0,45293.0,356.0,188.0,1
6692,6692,6693,1,9130187045,32,"a colleague read  online a claim that the oldest surviving song is around 3,500 years old",0,1,623951.0,354005.0,115749.0,4958.0,535.0,1
6693,6693,6694,1,3695472719,36,"a colleague read  online a claim that the best selling single of all time is ""white christmas"" by bing crosby",0,1,724447.0,366237.0,26983.0,7094.0,3245.0,1
6694,6694,6695,1,5898509107,5,"a colleague read  online a claim that 99% of individuals in denmark, ireland and the united arab emirates have internet access",0,2,462013.0,196951.0,23696.0,2612.0,1701.0,1
6695,6695,6696,1,7446130890,35,a colleague read  online a claim that it would take a 50 petabyte drive to store every written work ever created,0,2,375938.0,247857.0,14103.0,1324.0,269.0,1
6696,6696,6697,1,9819478064,37,a colleague read  online a claim that half of retail purchases are now made through a mobile device,0,1,11343.0,1058.0,19.0,11.0,5.0,1
6697,6697,6698,1,6403756726,52,a colleague read  online a claim that the longest recorded cricket match lasted 14 days,0,1,48961.0,15363.0,3634.0,319.0,77.0,1
6698,6698,6699,1,3398858448,47,a colleague read  online a claim that the longest commercial flight in history took around 30 hours,0,3,772861.0,417257.0,34268.0,4849.0,143.0,1
6699,6699,6700,1,9531407426,20,a colleague read  online a claim that india’s trains transport roughly 23 million passengers each day,0,1,353680.0,131919.0,18210.0,1448.0,462.0,1
6700,6700,6701,1,1592688287,24,a colleague read  online a claim that one-third of the world’s airports are located in the u.s.,0,1,983736.0,261720.0,12679.0,4656.0,2134.0,1
6701,6701,6702,1,5276347883,19,a colleague read  online a claim that jupiter has the most moons,0,1,722710.0,269643.0,73855.0,6730.0,3923.0,1
6702,6702,6703,1,3572170441,53,a colleague read  online a claim that it snows metal and rains acid on venus,0,1,160405.0,86381.0,28810.0,391.0,178.0,1
6703,6703,6704,1,3192078688,19,a colleague read  online a claim that saturn is less dense than water,0,1,49420.0,29520.0,1562.0,252.0,136.0,1
6704,6704,6705,1,2838835424,24,a colleague read  online a claim that neptune’s winds are the fastest in the solar system,0,1,48449.0,31813.0,10751.0,506.0,218.0,1
6705,6705,6706,1,3297401325,24,"a colleague read  online a claim that through the seasons, a reindeer’s eyes will change color",0,3,486895.0,113422.0,26157.0,2692.0,368.0,1
6706,6706,6707,1,1577777835,16,a colleague read  online a claim that a double rainbow is a mirror image of the first rainbow,0,1,371605.0,179934.0,37273.0,4466.0,579.0,1
6707,6707,6708,1,2621327918,59,a colleague read  online a claim that the scottish were the first people to fry chicken,0,1,32229.0,13549.0,1926.0,215.0,120.0,1
